symbol,timestamp,return_1,return_3,return_5,sma_fast,sma_slow,sma_cross,volatility,volume_ratio,high_low_range,label
BTC/USDT,1770612060000,0.0022646775680812514,-0.0016155750984152104,0.000812143772523217,71121.571,70772.89866666666,1.0,0.0029073171866654036,0.4711670780293544,0.002261106880918155,0
BTC/USDT,1770612480000,-0.0023811706299889704,-0.0018550769650165042,-0.0026045469796040347,71135.45999999999,70795.01966666666,1.0,0.002919423323972262,0.46642734293020804,0.0023652925450022284,1
BTC/USDT,1770612900000,-0.0005207194920032155,-0.000642541669390975,-0.004511539080214191,71117.91500000001,70797.20066666666,1.0,0.002921820170083652,0.4200429458931811,0.0022689536305513826,1
BTC/USDT,1770613320000,-0.0008498001200182858,-0.003747985347161533,-0.0032226124710742865,71097.768,70801.81933333332,1.0,0.002920368682193741,0.6234001643113293,0.0014680586811405452,1
BTC/USDT,1770613740000,-6.223338252248045e-05,-0.0014322252225246498,-0.0015539363004479592,71056.796,70814.16599999998,1.0,0.002920054251830689,0.6817550177609868,0.0018769966022127672,0
BTC/USDT,1770614160000,0.0003357424749370655,-0.0005765443322970776,-0.0034755221788956383,71025.062,70835.042,1.0,0.0029193842043979817,0.35642583742386874,0.0015088527118505685,0
BTC/USDT,1770614580000,0.002139199034108602,0.00241327227782237,0.0010398888041928157,71006.113,70850.43433333334,1.0,0.002917348404532548,0.4659005690646536,0.0021795411447871208,0
BTC/USDT,1770615000000,0.001048381533731379,0.003526636698698852,0.002611439857783002,70994.96200000001,70872.652,1.0,0.0029290898659788483,0.42437849646277265,0.0024036754351880003,0
BTC/USDT,1770615420000,-0.001955341870515812,0.001228244199099678,0.0015020683074171374,70981.341,70900.14699999998,1.0,0.0029247360064317374,0.3733666906528641,0.0020510441711442803,0
BTC/USDT,1770615840000,-0.0008972965980931745,-0.001805491227353931,0.000665698719747165,70969.075,70920.09166666669,1.0,0.0029293099865599415,0.44238143236481187,0.0020143840248332346,0
BTC/USDT,1770616260000,0.000638318427248761,-0.0022143852915090206,0.0009683744753756425,70962.764,70935.409,1.0,0.0029254390656389957,0.36858543126514154,0.0016818813053812132,0
BTC/USDT,1770616680000,-0.0021195115285613927,-0.0023785123391668827,-0.0032853605280904856,70944.907,70952.00366666667,0.0,0.002925868764908947,0.698128415606363,0.004155653826211427,0
BTC/USDT,1770617100000,0.0014741539998699138,-1.0577525860287807e-05,-0.002861431317562077,70928.949,70963.38266666669,0.0,0.0028417280619985994,0.44674864889253296,0.0021641846827342923,0
BTC/USDT,1770617520000,-0.0041099058872311476,-0.004755722702268648,-0.0050140392818075865,70927.12299999999,70964.13533333334,0.0,0.0028419711546677985,1.3548080244275267,0.005231905959379404,0
BTC/USDT,1770617940000,-0.0026183604721460828,-0.005253253781465505,-0.006728011615533772,70902.183,70959.78733333334,0.0,0.002873737386329062,0.9957760614420629,0.003169194070540085,1
BTC/USDT,1770618360000,0.0009648151303458439,-0.0057591711645133764,-0.006403918460680448,70859.19499999999,70952.45433333333,0.0,0.002457282906300749,0.9403120213996325,0.0028715124769580036,1
BTC/USDT,1770618780000,0.0010309812123959969,-0.0006267977418852955,-0.0032669523825798754,70820.62299999999,70945.427,0.0,0.002431961808162874,0.4284644063778443,0.0019505834249580042,1
BTC/USDT,1770619200000,-9.749374474188681e-05,0.0018991026296359403,-0.004831159746305977,70774.15599999999,70938.29433333332,0.0,0.0024210834393521992,0.6620937905798295,0.0018449088918570332,1
BTC/USDT,1770619620000,0.000514726462991734,0.001448593855391833,-0.0002098766953171359,70719.554,70925.52266666666,0.0,0.0022271830046847484,0.5614572593420953,0.001660243686548256,1
BTC/USDT,1770620040000,0.00047664192519702276,0.0008940233075234209,0.0028925995342761568,70682.48800000001,70920.98833333333,0.0,0.002220261037524927,0.6331564180247254,0.0015692666127911236,0
BTC/USDT,1770620460000,0.0007410268361013509,0.0017333753768861695,0.0026683802402833155,70655.155,70913.16333333333,0.0,0.002189063100833238,0.7509359652762985,0.002552626433738993,0
BTC/USDT,1770620880000,0.0015955506800260037,0.002815516061557908,0.003233873181327055,70628.53,70902.96566666667,0.0,0.0021532368609772988,0.8562295086179057,0.002999851405797274,0
BTC/USDT,1770621300000,0.0008066744221917332,0.003146320095277248,0.004141053757878696,70628.221,70891.69499999999,0.0,0.002162389769091514,0.7792353865468822,0.002858132821105877,0
BTC/USDT,1770621720000,-0.0012131998286615193,0.0011873964228994143,0.0024068646635807215,70623.186,70882.69233333334,0.0,0.0021606171196892872,1.0512535296530554,0.002739939342632088,0
BTC/USDT,1770622140000,-0.0015341682023186892,-0.0019410470862823576,0.00039217507374869376,70638.696,70865.89166666668,0.0,0.0021393330642262348,1.0962417417838315,0.0027072115791495826,0
BTC/USDT,1770622560000,-0.0032567490647389314,-0.005993314416486225,-0.0036042072286169577,70661.838,70848.69833333333,0.0,0.0021389600613401388,1.9672278747850034,0.0035167181840513474,0
BTC/USDT,1770622980000,-0.0007839066979226884,-0.005566075848699514,-0.0059713117139126555,70655.17300000001,70827.303,0.0,0.0020513428438166076,1.4159770568006749,0.002322303563712057,0
BTC/USDT,1770623400000,0.0012770324987507462,-0.0027662270649828694,-0.005504139148205438,70635.719,70801.61233333332,0.0,0.0020233210431407755,1.4302296703722202,0.002203963558108328,0
BTC/USDT,1770623820000,-0.0005160084673072671,-2.41376813342897e-05,-0.004809943026501097,70625.94,70775.61166666666,0.0,0.0020264796852174647,1.207553363510376,0.002502712004952736,0
BTC/USDT,1770624240000,0.0018080979615945523,0.0025698378479921493,-0.0014786421966101041,70608.893,70753.48533333333,0.0,0.002027480409836196,1.2678877142260478,0.002793567679314954,0
BTC/USDT,1770624660000,-0.0013459015059754341,-5.6482775024430604e-05,0.0004356141549041807,70601.215,70739.71133333334,0.0,0.002037519556385142,0.5991549335973844,0.0022341760528458605,0
BTC/USDT,1770625080000,-0.0034626748403845126,-0.003004503916078438,-0.002246423364053397,70578.80699999999,70717.41466666666,0.0,0.002043577437660252,1.3315546552854238,0.003655149823402198,0
BTC/USDT,1770625500000,-0.004500256351828717,-0.009282553425741805,-0.008003382154508654,70520.723,70692.631,0.0,0.0019322848674135416,1.9276119476261913,0.004886122333887987,0
BTC/USDT,1770625920000,-0.0017454933125187646,-0.009678969537033589,-0.00922365663461492,70425.329,70658.546,0.0,0.002003275740123868,5.101592594557257,0.006645217690389555,1
BTC/USDT,1770626340000,0.0007966694373584297,-0.005446194599521527,-0.01022394746562049,70326.33,70622.40299999999,0.0,0.0019480615131463339,1.1928696180323073,0.0018105900040367728,0
BTC/USDT,1770626760000,-0.000860330966802677,-0.00180972792421632,-0.00974269365390114,70243.747,70588.26,0.0,0.0018967823364943468,0.7671199240437552,0.0025511114461634512,1
BTC/USDT,1770627180000,0.0015836955887700076,0.0015192467539911542,-0.004728124643955868,70178.16799999999,70551.32133333333,0.0,0.0018643656322874888,0.8535928582071772,0.0034913566064684216,0
BTC/USDT,1770627600000,0.001166075043489995,0.0018889190717533424,0.0009369097372089824,70129.16,70513.01166666667,0.0,0.0018757657333821549,0.909738816612097,0.0022482509236695643,0
BTC/USDT,1770628020000,0.00016808284082861928,0.0029201626806505793,0.0028556278483188795,70079.314,70474.936,0.0,0.0018774524998267901,1.099825766303786,0.0025341089376749214,0
BTC/USDT,1770628440000,-0.0019614943483067895,-0.0006297577943794977,9.178963876844214e-05,70034.28,70441.887,0.0,0.0018698979860145336,1.334578283115176,0.003774198167239354,0
BTC/USDT,1770628860000,0.0010422394043527146,-0.0007533713044287028,0.0019961730461890027,69962.786,70406.38533333334,0.0,0.0018787868594431823,0.8875320905200137,0.002260959689922151,0
BTC/USDT,1770629280000,-0.0008981189278813448,-0.001818590782205459,-0.0004866635443500561,69908.06700000001,70371.80133333334,0.0,0.0018846765206995731,0.6021586798397753,0.0027717967072297864,0
BTC/USDT,1770629700000,-0.003394273443092291,-0.0032515750286368343,-0.005039483745560262,69871.467,70340.13700000002,0.0,0.0018870367991226293,1.2859088175204678,0.004466987517114165,0
BTC/USDT,1770630120000,0.002383322288926055,-0.0019162445097669057,-0.0028357783657146306,69842.757,70297.09066666666,0.0,0.0017556994682240256,1.736998775053212,0.0033470041482501836,0
BTC/USDT,1770630540000,-0.0027078417204534503,-0.003724123120973581,-0.0035814719358534457,69842.83899999999,70269.28833333333,0.0,0.0017752960563804283,1.0979254915830126,0.0027800023193031748,0
BTC/USDT,1770630960000,-8.478245468722784e-06,-0.0003394485304522488,-0.00462733642871347,69818.467,70241.35066666667,0.0,0.001797998149374159,1.7795972046558444,0.0023367104818443384,0
BTC/USDT,1770631380000,0.0004305260810286642,-0.002286940363852552,-0.0033036506800285578,69800.04400000001,70211.12833333333,0.0,0.00179278127435988,1.4673944458112378,0.00329779526464231,0
BTC/USDT,1770631800000,-0.005016285727910998,-0.004596358636680894,-0.004925810456709951,69773.567,70179.482,0.0,0.0017866777749373879,1.493709920900923,0.006961454170426729,0
BTC/USDT,1770632220000,-0.001392954902128507,-0.005974483426182808,-0.008674551962902252,69704.018,70136.42399999998,0.0,0.0018553308960555,1.7223694458700989,0.002804541390983139,0
BTC/USDT,1770632640000,-0.0028698843141133205,-0.009253763758409387,-0.008835625070143046,69623.644,70088.939,0.0,0.0018296471289648004,2.1228506383417955,0.0026290685030809866,0
BTC/USDT,1770633060000,-0.005001957230880678,-0.00923949628417824,-0.013785025509676111,69537.144,70033.71500000001,0.0,0.0018335154501782852,3.2854736524034736,0.0062379434996275036,0
BTC/USDT,1770633480000,-0.00011015592454570112,-0.007966776882252212,-0.014318024729945518,69408.864,69965.246,0.0,0.0019011911439898368,2.533612852077956,0.006578024124182053,1
BTC/USDT,1770633900000,4.022008547364635e-05,-0.005071547662196414,-0.009308790340870348,69286.107,69892.76566666666,0.0,0.0018718050853189076,1.7321569101265388,0.004473721675670542,1
BTC/USDT,1770634320000,0.0014689941113459602,0.0013989510999490857,-0.006469527645839102,69187.33499999999,69818.47366666666,0.0,0.0018727354031400694,1.4548211425565405,0.002695340919011804,1
BTC/USDT,1770634740000,0.0030847132089747696,0.004598642164085519,-0.0005364262413918087,69082.053,69750.40733333332,0.0,0.0018597685913955646,1.951646852132161,0.0037243610200469986,0
BTC/USDT,1770635160000,-0.0036110708172561188,0.0009307078056905247,0.0008607024421829645,69016.86600000001,69693.02666666666,0.0,0.001915883417451687,1.0170385765826766,0.003409422111759898,1
BTC/USDT,1770635580000,0.00021735630098894304,-0.0003202572534411251,0.001188532670731891,68926.844,69635.01866666667,0.0,0.0019527014969947796,0.8452307830546274,0.003161533995332824,1
BTC/USDT,1770636000000,0.00316721052154309,-0.00023803997795125318,0.0043191137248580905,68835.31899999999,69579.34866666667,0.0,0.0019442973690473506,0.7833654582628956,0.003921702909059318,0
BTC/USDT,1770636420000,-0.0006201249855087599,0.0027630309688327103,0.002224049122602884,68800.47699999998,69527.93633333333,0.0,0.001987081438503306,0.9715890232640221,0.0036606302224848324,1
BTC/USDT,1770636840000,0.00031127116669322694,0.0028571848592780177,-0.0005470132582901506,68771.00999999998,69476.31133333335,0.0,0.0019762875064546622,0.5801448742554293,0.002687797105063017,1
BTC/USDT,1770637260000,-0.0007667601979612452,-0.001075570078983815,0.002306044077470397,68763.539,69421.15633333335,0.0,0.001972779720761494,0.7494111715909217,0.002423473574769582,1
BTC/USDT,1770637680000,0.0002296381013910705,-0.00022619425266248993,0.0023183515251443015,68785.286,69367.40566666667,0.0,0.0019401119010426066,2.953690989510069,0.003208531921298496,1
BTC/USDT,1770638100000,0.0003010313044965179,-0.00023642861299993947,-0.0005454023913260926,68809.37,69322.31466666667,0.0,0.001927596454185207,0.6823879891858833,0.0012763486440972977,1
BTC/USDT,1770638520000,0.0029323210034261256,0.0034646158333219382,0.0030073092103018472,68835.251,69288.44766666667,0.0,0.0019303023098857718,1.0917457654267928,0.0036289557405199866,1
BTC/USDT,1770638940000,0.0012212316853242654,0.004459416463958167,0.003919722253709048,68871.25,69265.38066666668,0.0,0.001978483275662876,1.1142725256969632,0.002557742940762463,0
BTC/USDT,1770639360000,-0.0012554510342290615,0.002896463619998898,0.003428739418999592,68894.486,69243.273,0.0,0.0019891567385023293,0.7942745705887515,0.0016616119155481385,0
